Wind power [kW];Nuclear power plant [kW];Demand [kWh];Total power supply [Kw];Supply - Demand;;;;;
1580,525;1251612,9;991777,5;1253193,425;261415,925;;;;;
1586,128;1251612,9;1016463;1253199,028;236736,028;;;;;
1578,295;1251612,9;1060977;1253191,195;192214,195;;;;;
1573,806;1251612,9;1113987;1253186,706;139199,706;;;;;
1658,729;1251612,9;1177499;1253271,629;75772,629;;;;;
1670,454;1251612,9;1225098;1253283,354;28185,354;;;;;
1742,749;1251612,9;1258359;1253355,649;-5003,351;;;;;
1703,847;1251612,9;1276706;1253316,747;-23389,253;;;;;
1685,873;1251612,9;1269964;1253298,773;-16665,227;;;;;
1710,985;1251612,9;1262958;1253323,885;-9634,115;;;;;
1738,509;1251612,9;1294584;1253351,409;-41232,591;;;;;
1781,338;1251612,9;1361880;1253394,238;-108485,762;;;;;
1861,258;1251612,9;1386446;1253474,158;-132971,842;;;;;
1938,117;1251612,9;1372676;1253551,017;-119124,983;;;;;
2126,936;1251612,9;1319485;1253739,836;-65745,164;;;;;
2136,615;1251612,9;1246290;1253749,515;7459,515;;;;;
2138,036;1251612,9;1173736;1253750,936;80014,936;;;;;
2175,286;1251612,9;1088486;1253788,186;165302,186;;;;;
2257,467;1251612,9;1008882;1253870,367;244988,367;;;;;
2264,244;1298387,1;957984,9;1300651,344;342666,444;;;;;
2251,76;1298387,1;927340,1;1300638,86;373298,76;;;;;
2321,178;1298387,1;916602,2;1300708,278;384106,078;;;;;
2365,055;1298387,1;912989,2;1300752,155;387762,955;;;;;
2425,329;1298387,1;918649,1;1300812,429;382163,329;;;;;
2528,676;1298387,1;955268,2;1300915,776;345647,576;;;;;
2539,829;1298387,1;1037946;1300926,929;262980,929;;;;;
2570,236;1298387,1;1107440;1300957,336;193517,336;;;;;
2635,106;1298387,1;1115749;1301022,206;185273,206;;;;;
2690,577;1298387,1;1118763;1301077,677;182314,677;;;;;
2716,293;1298387,1;1129118;1301103,393;171985,393;;;;;
2783,339;1298387,1;1144462;1301170,439;156708,439;;;;;
2866,279;1298387,1;1144048;1301253,379;157205,379;;;;;
2876,244;1298387,1;1133613;1301263,344;167650,344;;;;;
2856,757;1298387,1;1139593;1301243,857;161650,857;;;;;
2855,79;1298387,1;1194399;1301242,89;106843,89;;;;;
2891,52;1298387,1;1287314;1301278,62;13964,62;;;;;
2933,668;1298387,1;1352017;1301320,768;-50696,232;;;;;
2954,495;1298387,1;1331822;1301341,595;-30480,405;;;;;
2976,871;1298387,1;1291093;1301363,971;10270,971;;;;;
2990,55;1298387,1;1238866;1301377,65;62511,65;;;;;
3012,613;1298387,1;1169857;1301399,713;131542,713;;;;;
3031,055;1298387,1;1091787;1301418,155;209631,155;;;;;
3051,576;1298387,1;1013687;1301438,676;287751,676;;;;;
3083,961;1307258,06;968800,9;1310342,021;341541,121;;;;;
3116,447;1307258,06;943289,7;1310374,507;367084,807;;;;;
3134,068;1307258,06;937674,6;1310392,128;372717,528;;;;;
3155,414;1307258,06;937665;1310413,474;372748,474;;;;;
3172,24;1307258,06;943903,6;1310430,3;366526,7;;;;;
3178,5;1307258,06;983216,7;1310436,56;327219,86;;;;;
3179,931;1307258,06;1063202;1310437,991;247235,991;;;;;
3175,827;1307258,06;1135516;1310433,887;174917,887;;;;;
3155,689;1307258,06;1130011;1310413,749;180402,749;;;;;
3115,19;1307258,06;1130938;1310373,25;179435,25;;;;;
3078,597;1307258,06;1135734;1310336,657;174602,657;;;;;
3042,734;1307258,06;1143329;1310300,794;166971,794;;;;;
2973,93;1307258,06;1144335;1310231,99;165896,99;;;;;
2874,153;1307258,06;1133512;1310132,213;176620,213;;;;;
2761,809;1307258,06;1144184;1310019,869;165835,869;;;;;
2626,145;1307258,06;1206603;1309884,205;103281,205;;;;;
2418,9;1307258,06;1326845;1309676,96;-17168,04;;;;;
2264,332;1307258,06;1397672;1309522,392;-88149,608;;;;;
2243,676;1307258,06;1383846;1309501,736;-74344,264;;;;;
2186,398;1307258,06;1351704;1309444,458;-42259,542;;;;;
2272,461;1307258,06;1296937;1309530,521;12593,521;;;;;
2280,83;1307258,06;1238691;1309538,89;70847,89;;;;;
2314,829;1307258,06;1161403;1309572,889;148169,889;;;;;
2354,773;1307258,06;1085734;1309612,833;223878,833;;;;;
2385,347;1310483,87;1043705;1312869,217;269164,217;;;;;
2396,77;1310483,87;1018155;1312880,64;294725,64;;;;;
2373,02;1310483,87;1008456;1312856,89;304400,89;;;;;
2339,974;1310483,87;1012229;1312823,844;300594,844;;;;;
2395,874;1310483,87;1027912;1312879,744;284967,744;;;;;
2372,38;1310483,87;1074168;1312856,25;238688,25;;;;;
2311,951;1310483,87;1164660;1312795,821;148135,821;;;;;
2264,22;1310483,87;1241646;1312748,09;71102,09;;;;;
2196,723;1310483,87;1242610;1312680,593;70070,593;;;;;
2183,98;1310483,87;1240595;1312667,85;72072,85;;;;;
2360,069;1310483,87;1243102;1312843,939;69741,939;;;;;
2788,549;1310483,87;1244551;1313272,419;68721,419;;;;;
2920,021;1310483,87;1245530;1313403,891;67873,891;;;;;
2919,072;1310483,87;1233102;1313402,942;80300,942;;;;;
2748,379;1310483,87;1247645;1313232,249;65587,249;;;;;
2627,394;1310483,87;1313644;1313111,264;-532,736;;;;;
2715,607;1310483,87;1434252;1313199,477;-121052,523;;;;;
2775,982;1310483,87;1512570;1313259,852;-199310,148;;;;;
2758,182;1310483,87;1506412;1313242,052;-193169,948;;;;;
2634,515;1310483,87;1465454;1313118,385;-152335,615;;;;;
2490,905;1310483,87;1411403;1312974,775;-98428,225;;;;;
2334,647;1310483,87;1350697;1312818,517;-37878,483;;;;;
2118,064;1310483,87;1289152;1312601,934;23449,934;;;;;
1885,457;1310483,87;1233726;1312369,327;78643,327;;;;;
1667,243;1299193,55;1207501;1300860,793;93359,793;;;;;
1351,383;1299193,55;1203314;1300544,933;97230,933;;;;;
1184,617;1299193,55;1213952;1300378,167;86426,167;;;;;
1038,393;1299193,55;1230396;1300231,943;69835,943;;;;;
1020,551;1299193,55;1259505;1300214,101;40709,101;;;;;
1152,386;1299193,55;1308687;1300345,936;-8341,064;;;;;
1512,175;1299193,55;1399595;1300705,725;-98889,275;;;;;
1965,008;1299193,55;1481645;1301158,558;-180486,442;;;;;
2346,716;1299193,55;1484296;1301540,266;-182755,734;;;;;
2610,055;1299193,55;1469546;1301803,605;-167742,395;;;;;
3018,175;1299193,55;1417196;1302211,725;-114984,275;;;;;
3152,78;1299193,55;1370122;1302346,33;-67775,67;;;;;
3169,072;1299193,55;1323929;1302362,622;-21566,378;;;;;
3175,262;1299193,55;1288252;1302368,812;14116,812;;;;;
3143,695;1299193,55;1299943;1302337,245;2394,245;;;;;
3100,649;1299193,55;1386571;1302294,199;-84276,801;;;;;
3103,067;1299193,55;1542214;1302296,617;-239917,383;;;;;
3070,903;1299193,55;1629046;1302264,453;-326781,547;;;;;
3009,094;1299193,55;1632867;1302202,644;-330664,356;;;;;
2953,314;1299193,55;1604805;1302146,864;-302658,136;;;;;
2951,448;1299193,55;1555890;1302144,998;-253745,002;;;;;
2937,273;1299193,55;1493383;1302130,823;-191252,177;;;;;
2918,752;1299193,55;1419795;1302112,302;-117682,698;;;;;
2930,827;1299193,55;1335261;1302124,377;-33136,623;;;;;
2930,271;1254838,71;1279612;1257768,981;-21843,019;;;;;
2916,358;1254838,71;1243753;1257755,068;14002,068;;;;;
2887,493;1254838,71;1226205;1257726,203;31521,203;;;;;
2873,218;1254838,71;1219871;1257711,928;37840,928;;;;;
2874,25;1254838,71;1224829;1257712,96;32883,96;;;;;
2872,941;1254838,71;1260441;1257711,651;-2729,349;;;;;
2868,37;1254838,71;1336873;1257707,08;-79165,92;;;;;
2869,353;1254838,71;1405599;1257708,063;-147890,937;;;;;
2912,327;1254838,71;1392643;1257751,037;-134891,963;;;;;
2930,184;1254838,71;1365991;1257768,894;-108222,106;;;;;
2918,472;1254838,71;1332749;1257757,182;-74991,818;;;;;
2887,686;1254838,71;1312271;1257726,396;-54544,604;;;;;
2832,03;1254838,71;1294308;1257670,74;-36637,26;;;;;
2747,782;1254838,71;1278165;1257586,492;-20578,508;;;;;
2666,812;1254838,71;1286647;1257505,522;-29141,478;;;;;
2590,959;1254838,71;1349864;1257429,669;-92434,331;;;;;
2521,593;1254838,71;1455379;1257360,303;-198018,697;;;;;
2445,573;1254838,71;1497095;1257284,283;-239810,717;;;;;
2305,751;1254838,71;1468276;1257144,461;-211131,539;;;;;
2163,471;1254838,71;1414934;1257002,181;-157931,819;;;;;
1908,817;1254838,71;1350185;1256747,527;-93437,473;;;;;
1738,515;1254838,71;1286614;1256577,225;-30036,775;;;;;
1420,412;1254838,71;1227170;1256259,122;29089,122;;;;;
1885,422;1254838,71;1166187;1256724,132;90537,132;;;;;
2723,997;1211290,32;1117296;1214014,317;96718,317;;;;;
3018,316;1211290,32;1083534;1214308,636;130774,636;;;;;
2987,797;1211290,32;1065852;1214278,117;148426,117;;;;;
2913,1;1211290,32;1061184;1214203,42;153019,42;;;;;
2847,023;1211290,32;1066448;1214137,343;147689,343;;;;;
2665,708;1211290,32;1079078;1213956,028;134878,028;;;;;
2340,92;1211290,32;1113037;1213631,24;100594,24;;;;;
1872,24;1211290,32;1165948;1213162,56;47214,56;;;;;
1384,591;1211290,32;1223929;1212674,911;-11254,089;;;;;
1042,291;1211290,32;1277115;1212332,611;-64782,389;;;;;
1076,311;1211290,32;1303048;1212366,631;-90681,369;;;;;
875,704;1211290,32;1316872;1212166,024;-104705,976;;;;;
534,315;1211290,32;1322775;1211824,635;-110950,365;;;;;
813,536;1211290,32;1315104;1212103,856;-103000,144;;;;;
1135,395;1211290,32;1321254;1212425,715;-108828,285;;;;;
936,227;1211290,32;1371851;1212226,547;-159624,453;;;;;
788,347;1211290,32;1455945;1212078,667;-243866,333;;;;;
914,526;1211290,32;1490309;1212204,846;-278104,154;;;;;
1111,541;1211290,32;1481024;1212401,861;-268622,139;;;;;
1303,687;1211290,32;1424269;1212594,007;-211674,993;;;;;
1534,95;1211290,32;1372377;1212825,27;-159551,73;;;;;
1821,157;1211290,32;1324722;1213111,477;-111610,523;;;;;
2141,425;1211290,32;1280091;1213431,745;-66659,255;;;;;
2423,452;1211290,32;1234485;1213713,772;-20771,228;;;;;
2734,908;1295161,29;1204926;1297896,198;92970,198;;;;;
2959,893;1295161,29;1185583;1298121,183;112538,183;;;;;
3150,266;1295161,29;1185197;1298311,556;113114,556;;;;;
3182,315;1295161,29;1186564;1298343,605;111779,605;;;;;
3181,274;1295161,29;1203206;1298342,564;95136,564;;;;;
3178,087;1295161,29;1227075;1298339,377;71264,377;;;;;
3162,282;1295161,29;1267586;1298323,572;30737,572;;;;;
3104,591;1295161,29;1326505;1298265,881;-28239,119;;;;;
2977,216;1295161,29;1390282;1298138,506;-92143,494;;;;;
2778,123;1295161,29;1459418;1297939,413;-161478,587;;;;;
2523,013;1295161,29;1494910;1297684,303;-197225,697;;;;;
2226,695;1295161,29;1512070;1297387,985;-214682,015;;;;;
1928,575;1295161,29;1505109;1297089,865;-208019,135;;;;;
1703,681;1295161,29;1490580;1296864,971;-193715,029;;;;;
1532,954;1295161,29;1487997;1296694,244;-191302,756;;;;;
1355,883;1295161,29;1544645;1296517,173;-248127,827;;;;;
1267,22;1295161,29;1642234;1296428,51;-345805,49;;;;;
1249,62;1295161,29;1685391;1296410,91;-388980,09;;;;;
1218,324;1295161,29;1673073;1296379,614;-376693,386;;;;;
1214,431;1295161,29;1629922;1296375,721;-333546,279;;;;;
1233,501;1295161,29;1568662;1296394,791;-272267,209;;;;;
1174,216;1295161,29;1504491;1296335,506;-208155,494;;;;;
1117,515;1295161,29;1426297;1296278,805;-130018,195;;;;;
1068,595;1295161,29;1357061;1296229,885;-60831,115;;;;;
1033,036;1361290,32;1324032;1362323,356;38291,356;;;;;
1102,067;1361290,32;1317137;1362392,387;45255,387;;;;;
1210,186;1361290,32;1322639;1362500,506;39861,506;;;;;
1317,278;1361290,32;1328912;1362607,598;33695,598;;;;;
1452,414;1361290,32;1341089;1362742,734;21653,734;;;;;
1665,754;1361290,32;1381959;1362956,074;-19002,926;;;;;
1665,257;1361290,32;1464565;1362955,577;-101609,423;;;;;
1553,152;1361290,32;1533550;1362843,472;-170706,528;;;;;
1407,133;1361290,32;1525199;1362697,453;-162501,547;;;;;
1278,026;1361290,32;1509121;1362568,346;-146552,654;;;;;
1191,379;1361290,32;1489035;1362481,699;-126553,301;;;;;
1150,817;1361290,32;1471882;1362441,137;-109440,863;;;;;
1088,346;1361290,32;1456175;1362378,666;-93796,334;;;;;
1065,494;1361290,32;1430354;1362355,814;-67998,186;;;;;
1155,835;1361290,32;1437685;1362446,155;-75238,845;;;;;
1170,153;1361290,32;1508097;1362460,473;-145636,527;;;;;
1190,423;1361290,32;1641808;1362480,743;-279327,257;;;;;
1066,395;1361290,32;1720690;1362356,715;-358333,285;;;;;
1024,514;1361290,32;1714185;1362314,834;-351870,166;;;;;
1107,867;1361290,32;1674732;1362398,187;-312333,813;;;;;
1203,879;1361290,32;1616275;1362494,199;-253780,801;;;;;
1343,073;1361290,32;1544709;1362633,393;-182075,607;;;;;
1362,128;1361290,32;1465204;1362652,448;-102551,552;;;;;
1352,09;1361290,32;1386544;1362642,41;-23901,59;;;;;
1330,616;1370161,29;1332959;1371491,906;38532,906;;;;;
1362,149;1370161,29;1311014;1371523,439;60509,439;;;;;
1317,202;1370161,29;1309982;1371478,492;61496,492;;;;;
1384,117;1370161,29;1313686;1371545,407;57859,407;;;;;
1511,94;1370161,29;1328193;1371673,23;43480,23;;;;;
1379,993;1370161,29;1370747;1371541,283;794,283;;;;;
1442,361;1370161,29;1465799;1371603,651;-94195,349;;;;;
1522,859;1370161,29;1540603;1371684,149;-168918,851;;;;;
1428,554;1370161,29;1539122;1371589,844;-167532,156;;;;;
1419,153;1370161,29;1529720;1371580,443;-158139,557;;;;;
1339,582;1370161,29;1494206;1371500,872;-122705,128;;;;;
1352,1;1370161,29;1452970;1371513,39;-81456,61;;;;;
1422,009;1370161,29;1425950;1371583,299;-54366,701;;;;;
1548,375;1370161,29;1404682;1371709,665;-32972,335;;;;;
1716,779;1370161,29;1418341;1371878,069;-46462,931;;;;;
1922,072;1370161,29;1490597;1372083,362;-118513,638;;;;;
2010,35;1370161,29;1612156;1372171,64;-239984,36;;;;;
2063,879;1370161,29;1681934;1372225,169;-309708,831;;;;;
2088,719;1370161,29;1665806;1372250,009;-293555,991;;;;;
2018,234;1370161,29;1619759;1372179,524;-247579,476;;;;;
1898,866;1370161,29;1552768;1372060,156;-180707,844;;;;;
1729,22;1370161,29;1472756;1371890,51;-100865,49;;;;;
1588,796;1370161,29;1378940;1371750,086;-7189,914;;;;;
1545,764;1370161,29;1281502;1371707,054;90205,054;;;;;
1583,299;1370161,29;1221675;1371744,589;150069,589;;;;;
1661,178;1370161,29;1180888;1371822,468;190934,468;;;;;
1772,069;1370161,29;1160877;1371933,359;211056,359;;;;;
1885,422;1370161,29;1145651;1372046,712;226395,712;;;;;
1939,442;1370161,29;1148441;1372100,732;223659,732;;;;;
1957,079;1370161,29;1176195;1372118,369;195923,369;;;;;
1827,189;1370161,29;1247369;1371988,479;124619,479;;;;;
1784,089;1370161,29;1309777;1371945,379;62168,379;;;;;
1638,622;1370161,29;1301791;1371799,912;70008,912;;;;;
1272,644;1370161,29;1286060;1371433,934;85373,934;;;;;
1080,397;1370161,29;1276142;1371241,687;95099,687;;;;;
1170,129;1370161,29;1271957;1371331,419;99374,419;;;;;
1144,253;1370161,29;1264116;1371305,543;107189,543;;;;;
1205,777;1370161,29;1239018;1371367,067;132349,067;;;;;
1187,163;1370161,29;1247983;1371348,453;123365,453;;;;;
1160,483;1370161,29;1305431;1371321,773;65890,773;;;;;
1126,932;1370161,29;1429613;1371288,222;-58324,778;;;;;
1116,253;1370161,29;1498173;1371277,543;-126895,457;;;;;
1127,041;1370161,29;1482909;1371288,331;-111620,669;;;;;
1135,04;1370161,29;1452553;1371296,33;-81256,67;;;;;
1260,925;1370161,29;1395829;1371422,215;-24406,785;;;;;
1407,079;1370161,29;1333527;1371568,369;38041,369;;;;;
1464,85;1370161,29;1265274;1371626,14;106352,14;;;;;
1341,009;1370161,29;1197826;1371502,299;173676,299;;;;;
1258,136;1358064,52;1161922;1359322,656;197400,656;;;;;
1205,199;1358064,52;1140306;1359269,719;218963,719;;;;;
1252,809;1358064,52;1135886;1359317,329;223431,329;;;;;
1307,558;1358064,52;1142366;1359372,078;217006,078;;;;;
1613,521;1358064,52;1155493;1359678,041;204185,041;;;;;
1802,805;1358064,52;1194629;1359867,325;165238,325;;;;;
1730,582;1358064,52;1272709;1359795,102;87086,102;;;;;
1738,512;1358064,52;1344201;1359803,032;15602,032;;;;;
1689,183;1358064,52;1343899;1359753,703;15854,703;;;;;
1817,4;1358064,52;1336121;1359881,92;23760,92;;;;;
1728,566;1358064,52;1331987;1359793,086;27806,086;;;;;
1706,691;1358064,52;1322376;1359771,211;37395,211;;;;;
1811,178;1358064,52;1310703;1359875,698;49172,698;;;;;
2039,262;1358064,52;1292604;1360103,782;67499,782;;;;;
2388,153;1358064,52;1312553;1360452,673;47899,673;;;;;
2558,619;1358064,52;1401425;1360623,139;-40801,861;;;;;
2509,404;1358064,52;1548769;1360573,924;-188195,076;;;;;
2475,365;1358064,52;1645771;1360539,885;-285231,115;;;;;
2405,994;1358064,52;1665753;1360470,514;-305282,486;;;;;
2206,468;1358064,52;1653504;1360270,988;-293233,012;;;;;
2053,48;1358064,52;1623975;1360118;-263857;;;;;
2224,755;1358064,52;1588393;1360289,275;-228103,725;;;;;
2372,516;1358064,52;1538139;1360437,036;-177701,964;;;;;
2701,762;1358064,52;1488241;1360766,282;-127474,718;;;;;
3037,517;1346774,19;1468736;1349811,707;-118924,293;;;;;
3088,606;1346774,19;1472533;1349862,796;-122670,204;;;;;
2991,291;1346774,19;1492432;1349765,481;-142666,519;;;;;
2551,963;1346774,19;1517265;1349326,153;-167938,847;;;;;
2023,043;1346774,19;1550200;1348797,233;-201402,767;;;;;
1827,192;1346774,19;1610933;1348601,382;-262331,618;;;;;
1748,434;1346774,19;1710978;1348522,624;-362455,376;;;;;
1693,709;1346774,19;1804482;1348467,899;-456014,101;;;;;
1630,995;1346774,19;1821522;1348405,185;-473116,815;;;;;
1568,141;1346774,19;1806433;1348342,331;-458090,669;;;;;
1779,217;1346774,19;1751152;1348553,407;-402598,593;;;;;
2004,056;1346774,19;1670324;1348778,246;-321545,754;;;;;
2166,58;1346774,19;1600443;1348940,77;-251502,23;;;;;
2301,822;1346774,19;1552085;1349076,012;-203008,988;;;;;
2326,301;1346774,19;1561138;1349100,491;-212037,509;;;;;
2379,629;1346774,19;1652273;1349153,819;-303119,181;;;;;
2513,591;1346774,19;1809075;1349287,781;-459787,219;;;;;
2597,585;1346774,19;1899657;1349371,775;-550285,225;;;;;
2575,172;1346774,19;1907669;1349349,362;-558319,638;;;;;
2470,688;1346774,19;1867048;1349244,878;-517803,122;;;;;
2349,311;1346774,19;1815963;1349123,501;-466839,499;;;;;
2264,364;1346774,19;1779222;1349038,554;-430183,446;;;;;
2127,927;1346774,19;1740300;1348902,117;-391397,883;;;;;
1957,127;1346774,19;1693242;1348731,317;-344510,683;;;;;
1737,829;1249193,55;1665165;1250931,379;-414233,621;;;;;
1578,327;1249193,55;1654061;1250771,877;-403289,123;;;;;
1489,875;1249193,55;1648889;1250683,425;-398205,575;;;;;
1309,803;1249193,55;1655388;1250503,353;-404884,647;;;;;
1133,717;1249193,55;1664881;1250327,267;-414553,733;;;;;
1039,097;1249193,55;1682718;1250232,647;-432485,353;;;;;
978,033;1249193,55;1715486;1250171,583;-465314,417;;;;;
876,839;1249193,55;1762761;1250070,389;-512690,611;;;;;
777,29;1249193,55;1818105;1249970,84;-568134,16;;;;;
667,877;1249193,55;1845887;1249861,427;-596025,573;;;;;
449,457;1249193,55;1799352;1249643,007;-549708,993;;;;;
311,22;1249193,55;1724794;1249504,77;-475289,23;;;;;
320,991;1249193,55;1655449;1249514,541;-405934,459;;;;;
440,861;1249193,55;1598779;1249634,411;-349144,589;;;;;
634,469;1249193,55;1583911;1249828,019;-334082,981;;;;;
882,703;1249193,55;1636699;1250076,253;-386622,747;;;;;
1074,653;1249193,55;1724953;1250268,203;-474684,797;;;;;
1074,864;1249193,55;1750361;1250268,414;-500092,586;;;;;
1051,535;1249193,55;1720385;1250245,085;-470139,915;;;;;
1017,498;1249193,55;1649236;1250211,048;-399024,952;;;;;
1184,694;1249193,55;1574106;1250378,244;-323727,756;;;;;
1544,089;1249193,55;1510689;1250737,639;-259951,361;;;;;
1670,039;1249193,55;1452776;1250863,589;-201912,411;;;;;
1397,04;1249193,55;1394066;1250590,59;-143475,41;;;;;
1638,631;1385483,87;1346948;1387122,501;40174,501;;;;;
1564,469;1385483,87;1312337;1387048,339;74711,339;;;;;
1494,104;1385483,87;1295044;1386977,974;91933,974;;;;;
1514,963;1385483,87;1279259;1386998,833;107739,833;;;;;
2496,397;1385483,87;1269156;1387980,267;118824,267;;;;;
2684,962;1385483,87;1264213;1388168,832;123955,832;;;;;
3030,579;1385483,87;1275145;1388514,449;113369,449;;;;;
3180,846;1385483,87;1305236;1388664,716;83428,716;;;;;
3169,163;1385483,87;1349277;1388653,033;39376,033;;;;;
3165,871;1385483,87;1392206;1388649,741;-3556,259;;;;;
3183,279;1385483,87;1415352;1388667,149;-26684,851;;;;;
3042,714;1385483,87;1431842;1388526,584;-43315,416;;;;;
2780,594;1385483,87;1417793;1388264,464;-29528,536;;;;;
2517,746;1385483,87;1397959;1388001,616;-9957,384;;;;;
2352,25;1385483,87;1398116;1387836,12;-10279,88;;;;;
2193,71;1385483,87;1460142;1387677,58;-72464,42;;;;;
2183,787;1385483,87;1538919;1387667,657;-151251,343;;;;;
2312,061;1385483,87;1573809;1387795,931;-186013,069;;;;;
2337,188;1385483,87;1547274;1387821,058;-159452,942;;;;;
2337,071;1385483,87;1529929;1387820,941;-142108,059;;;;;
2338,023;1385483,87;1501593;1387821,893;-113771,107;;;;;
2301,091;1385483,87;1433115;1387784,961;-45330,039;;;;;
2264,2;1385483,87;1351602;1387748,07;36146,07;;;;;
2212,262;1385483,87;1284190;1387696,132;103506,132;;;;;
1992,649;1387903,23;1245438;1389895,879;144457,879;;;;;
1769,277;1387903,23;1224847;1389672,507;164825,507;;;;;
1512,828;1387903,23;1214553;1389416,058;174863,058;;;;;
1150,953;1387903,23;1208664;1389054,183;180390,183;;;;;
872,264;1387903,23;1210548;1388775,494;178227,494;;;;;
768,75;1387903,23;1241278;1388671,98;147393,98;;;;;
621,982;1387903,23;1314052;1388525,212;74473,212;;;;;
462,394;1387903,23;1381574;1388365,624;6791,624;;;;;
441,752;1387903,23;1383447;1388344,982;4897,982;;;;;
